otf-droid-nerd 3.1.1-1
otf-firamono-nerd 3.1.1-1
otf-geist-mono-nerd 3.1.1-1
otf-hasklig-nerd 3.1.1-1
otf-hermit-nerd 3.1.1-1
otf-monaspace-nerd 3.1.1-1
otf-opendyslexic-nerd 3.1.1-1
otf-overpass-nerd 3.1.1-1
oversteer 0.8.1-1
oxygen-sounds 5.27.10-1
p11-kit 0.25.3-1
p7zip 1:17.05-2
pace 1.4.2-1.3
packagekit 1.2.8-2
packagekit-qt5 1.1.1-1
pacman 6.0.2-9
pacman-contrib 1.10.4-1
pacman-mirrorlist 20231001-1
pahole 1:1.26-1
pam 1.6.0-4
pambase 20230918-1
pango 1:1.52.0-1
pangomm 2.46.4-1
parted 3.6-1
partitionmanager 23.08.5-1
passim 0.1.5-1
patch 2.7.6-10
patchelf 0.18.0-1
pciutils 3.11.1-1
pcre 8.45-4
pcre2 10.42-2
pcsclite 2.0.3-1
pdftk 3.3.3-3
performance-tweaks 2.2.0-1
perl 5.38.2-1
perl-clone 0.46-2
perl-encode-locale 1.05-11
perl-error 0.17029-5
perl-file-listing 6.16-2
perl-html-parser 3.81-2
perl-html-tagset 3.20-14
perl-http-cookiejar 0.014-1
perl-http-cookies 6.11-1
perl-http-daemon 6.16-2
perl-http-date 6.06-1
perl-http-message 6.45-1
perl-http-negotiate 6.01-12
perl-io-html 1.004-4
perl-libwww 6.72-1
perl-lwp-mediatypes 6.04-4
perl-mailtools 2.21-7
perl-net-http 6.23-2
perl-timedate 2.33-5
perl-try-tiny 0.31-3
perl-uri 5.21-1
perl-www-robotrules 6.02-12
perl-xml-parser 2.46-5
perl-xml-writer 0.900-2
phonon-qt5 4.12.0-3
phonon-qt5-gstreamer 4.10.0-4
pinentry 1.2.1-3
piper 0.7-2
pipewire 1:1.0.3-1
pipewire-media-session 1:0.4.2-2
pixman 0.43.4-1
pkcs11-helper 1.30.0-1
pkgconf 2.1.0-2
pkgfile 21-2
plasma-browser-integration 5.27.10-1
plasma-desktop 5.27.10-1
plasma-disks 5.27.10-1
plasma-firewall 5.27.10-1
plasma-framework5 5.115.0-1
plasma-integration 5.27.10-1
plasma-nm 5.27.10-1
plasma-pa 5.27.10-1
plasma-systemmonitor 5.27.10-1
plasma-thunderbolt 5.27.10-1
plasma-vault 5.27.10-1
plasma-workspace 5.27.10-2
plasma-workspace-wallpapers 5.27.10-1
plymouth-git 24.004.60.r21.g4dc3a5ba-1
plymouth-theme-garuda r10.4286ef7-1
podofo 0.10.3-1
polkit 124-2
polkit-kde-agent 5.27.10-1
polkit-qt5 0.200.0-1
poppler 24.01.0-1
poppler-data 0.4.12-1
poppler-glib 24.01.0-1
poppler-qt5 24.01.0-1
popt 1.19-1
portaudio 1:19.7.0-2
portmidi 1:2.0.4-1
portsmf 234-2
potrace 1.16-2
powerdevil 5.27.10-2
powertop 2.15-1
ppp 2.5.0-3
preload 0.6.4-9
print-manager 23.08.5-1
prison5 5.115.0-1
procps-ng 4.0.4-2
profile-sync-daemon 1:6.50-1
protobuf 25.3-1
protobuf-c 1.5.0-1
proton-ge-custom 2:GE.Proton8.32-1
protontricks-git 1.11.1.r2.g1dabf82-1
protonvpn 1.0.0-3
protonvpn-cli 3.13.0-2.4
protonvpn-gui 1.12.0-1.4
prrte 3.0.4-3
psmisc 23.6-1
pugixml 1.14-1
pulseaudio 17.0-3
pulseaudio-equalizer-ladspa 3.0.2-6
pulseaudio-qt 1.4.0-1
purpose5 5.115.0-1
python 3.11.7-1
python-annotated-types 0.6.0-1
python-attrs 23.2.0-1
python-autocommand 2.2.2-4
python-bcrypt 4.1.2-1
python-beautifulsoup4 4.12.2-1
python-cairo 1.26.0-1
python-certifi 2024.02.02-1
python-cffi 1.16.0-1
python-chardet 5.2.0-1
python-charset-normalizer 3.3.2-1
python-colorama 0.4.6-2
python-contourpy 1.2.0-1
python-cryptography 41.0.7-1
python-cycler 0.12.1-1
python-dateutil 2.9.0-1
python-distro 1.9.0-1
python-dnspython 1:2.5.0-1
python-evdev 1.6.1-2
python-fastjsonschema 2.19.1-1
python-fonttools 4.49.0-1
python-gnupg 0.5.2-1
python-gobject 3.46.0-1
python-hid-parser 0.0.3-2
python-html5lib 1.1-13
python-idna 3.6-1
python-importlib-metadata 5.1.0-1
python-inflect 7.0.0-3
python-injector 0.21.0-1
python-jaraco.classes 3.3.1-1
python-jaraco.context 4.3.0-3
python-jaraco.functools 4.0.0-1
python-jaraco.text 3.12.0-1
python-jeepney 0.8.0-2
python-jinja 1:3.1.3-1
python-keyring 24.3.0-1
python-kiwisolver 1.4.5-1
python-lxml 4.9.2-3
python-mako 1.3.2-1
python-markdown 3.5.2-1
python-markupsafe 2.1.4-1
python-matplotlib 3.8.2-1
python-moddb 0.10.0-1
python-more-itertools 10.1.0-1
python-numpy 1.26.4-1
python-ordered-set 4.1.0-4
python-packaging 23.2-1
python-peewee 3.17.1-1
python-pefile 2023.2.7-1
python-pillow 10.2.0-2
python-pip 24.0-1
python-platformdirs 4.1.0-1
python-ply 3.11-12
python-pooch 1.8.1-1
python-proton-client 0.7.1-2.3
python-protonvpn-nm-lib 3.16.0-1
python-psutil 5.9.8-1
python-py3nvml 0.2.7-1.3
python-pycparser 2.21-5
python-pydantic 2.6.3-1
python-pydantic-core 1:2.16.3-1
python-pyopenssl 24.0.0-1
python-pyparsing 3.1.1-1
python-pyqt5 5.15.10-1
python-pyqt5-sip 12.13.0-1
python-pyrate-limiter 3.2.0-1
python-pythondialog 3.5.3-2
python-pyudev 0.24.1-1
python-pyxdg 0.28-2
python-reactivex 4.0.4-3
python-requests 2.31.0-1
python-scipy 1.12.0-1
python-secretstorage 3.3.3-2
python-setuptools 1:69.0.3-4
python-shtab 1.6.5-1
python-six 1.16.0-8
python-soupsieve 2.5-1
python-systemd 235-2
python-termcolor 2.4.0-1
python-tomli 2.0.1-3
python-toolz 0.12.1-1
python-trove-classifiers 2024.2.23-1
python-typing_extensions 4.10.0-1
python-urllib3 1.26.18-1
python-validate-pyproject 0.13-1
python-vdf 3.4-2.4
python-webencodings 0.5.1-10
python-websockets 12.0-1
python-wheel 0.42.0-2
python-xlib 0.33-2
python-yaml 6.0.1-2
python-zipp 3.17.0-1
qbittorrent 4.6.3-1
qca-qt5 2.3.8-2
qgpgme-qt5 1.23.2-1
qhull 2020.2-4
qpdf 11.9.0-1
qqc2-desktop-style5 5.115.0-1
qrencode 4.1.1-2
qt5-base 5.15.12+kde+r151-1
qt5-charts 5.15.12-1
qt5-declarative 5.15.12+kde+r32-1
qt5-graphicaleffects 5.15.12-1
qt5-imageformats 5.15.12+kde+r10-1
qt5-location 5.15.12+kde+r6-1
qt5-multimedia 5.15.12+kde+r2-1
qt5-quickcontrols 5.15.12-1
qt5-quickcontrols2 5.15.12+kde+r5-1
qt5-remoteobjects 5.15.12-1
qt5-sensors 5.15.12-1
qt5-speech 5.15.12+kde+r1-1
qt5-svg 5.15.12+kde+r6-1
qt5-tools 5.15.12+kde+r4-1
qt5-translations 5.15.12-1
qt5-wayland 5.15.12+kde+r61-1
qt5-webchannel 5.15.12+kde+r3-1
qt5-webengine 5.15.16-3
qt5-webkit 5.212.0alpha4-22
qt5-websockets 5.15.12+kde+r2-1
qt5-x11extras 5.15.12-1
qt5-xmlpatterns 5.15.12-1
qt6-base 6.6.2-4
qt6-declarative 6.6.2-1
qt6-svg 6.6.2-1
qt6-translations 6.6.2-1
qt6-wayland 6.6.2-1
qtermwidget 1.4.0-1
qtkeychain-qt5 0.14.2-1
quazip-qt5 1.4-1
quota-tools 1:4.09-1
rapidjson 1.1.0-5
raptor 2.0.16-4
rasqal 1:0.9.33-7
rav1e 0.7.1-1
re2 1:20240301-1
readline 8.2.010-1
realtime-privileges 4-2
redland 1:1.0.17-8
reflector 2023-1
reflector-simple 3.3-1
reiserfsprogs 3.6.27-4
resvg 0.40.0-1
rhash 1.4.4-1
rider 1:2023.3.3-1
ripgrep 14.1.0-1
rnnoise 0.4.1-1
roccat-tools-common 5.9.0-2
roccat-tools-nyth 5.9.0-2
rootactions-servicemenu 2.7.3-1
rpcbind 1.2.6-3
rpm-sequoia 1.6.0-1
rpm-tools 4.19.1.1-1
rsync 3.2.7-6
rtkit 0.13-2
rtmpdump 1:2.4.r99.f1b83c1-2
rubberband 3.3.0-1
run-parts 5.5-1
runc 1.1.12-1
rustrover-eap 233.14015.152-1
rustup 1.26.0-5
sbc 2.0-1
screen 4.9.1-1
sddm 0.20.0-4
sddm-kcm 5.27.10-1
sdl12-compat 1.2.68-1
sdl2 2.30.0-1
sdl2_image 2.8.2-4
sdl2_mixer 2.8.0-1
sdl2_ttf 2.22.0-1
sdl_image 1.2.12-8
sdl_mixer 1.2.12-12
sdl_ttf 2.0.11-6
seahorse 1:43.0-2
sed 4.9-3
semver 7.6.0-1
serd 0.32.2-1
serf 1.3.10-1
shaderc 2023.8-1
shadow 4.14.6-1
shared-mime-info 2.4-1
signal-desktop 7.0.0-1
signon-kwallet-extension 23.08.5-1
signon-plugin-oauth2 0.25-1
signon-ui 0.17+20171022-3
signond 8.61-1
simplescreenrecorder 0.4.4-2.1
slang 2.3.3-2
smartmontools 7.4-1
smbclient 4.19.5-1
snapper-tools 1.1.3-1.2
snappy 1.1.10-1
socat 1.7.4.4-1
sof-firmware 2023.12-1
solaar 1.1.11-1
solid5 5.115.0-1
sonnet5 5.115.0-1
sord 0.16.16-1
sound-theme-freedesktop 0.8-5
soundtouch 2.3.2-1
soundux 0.2.7-3.1
source-highlight 3.1.9-11
spandsp 0.0.6-5
speedtest-cli 2.1.3-7
speex 1.2.1-1
speexdsp 1.2.1-1
spirv-tools 2023.6-1
sqlite 3.45.1-1
squashfuse 0.5.2-1
sratom 0.6.16-1
srt 1.5.3-1
sshfs 3.7.3-1
starship 1.17.1-1
startup-notification 0.12-8
steam 1.0.0.78-2
steam-native-runtime 1.0.0.75-3
steamvr-openhmd-git r96.0e2f0b8-1
subversion 1.14.2-13
sudo 1.9.15.p5-1
suil 0.10.20-1
suitesparse 7.6.1-1
svt-av1 1.8.0-1
svt-hevc 1.5.1-2
swh-plugins 0.4.17-5
syndication5 5.115.0-1
syntax-highlighting5 5.115.0-1
systemd 255.4-2
systemd-libs 255.4-2
systemd-oomd-defaults 253.5-1
systemd-sysvcompat 255.4-2
systemsettings 5.27.10-1
t1lib 5.1.2-8
taglib 2.0-1
talloc 2.4.1-1
tar 1.35-2
tcl 8.6.13-1
tdb 1.4.9-1
teams 1.5.00.23861-1.4
teamviewer-beta 15.33.7-1
terminus-font 4.49.1-6
tevent 1:0.15.0-1
texinfo 7.1-2
texlive-basic 2023.66594-20
texlive-bin 2023.66984-19
texlive-binextra 2023.66594-20
texlive-latex 2023.66594-20
texlive-latexrecommended 2023.66594-20
thin-provisioning-tools 1.0.12-1
threadweaver5 5.115.0-1
timeshift 24.01.1-1
tinyxml2 10.0.0-1
tldr 3.2.0-1
tpm2-tss 4.0.1-1
traceroute 2.1.5-1
tracker3 3.6.0-3
tree-sitter 0.20.10-2
tslib 1.23-1
ttf-0xproto-nerd 3.1.1-1
ttf-3270-nerd 3.1.1-1
ttf-agave-nerd 3.1.1-1
ttf-anonymouspro-nerd 3.1.1-1
ttf-arimo-nerd 3.1.1-1
ttf-bigblueterminal-nerd 3.1.1-1
ttf-bitstream-vera-mono-nerd 3.1.1-1
ttf-cascadia-code-nerd 3.1.1-1
ttf-cascadia-mono-nerd 3.1.1-1
ttf-cousine-nerd 3.1.1-1
ttf-d2coding-nerd 3.1.1-1
ttf-daddytime-mono-nerd 3.1.1-1
ttf-dejavu 2.37+18+g9b5d1b2f-6
ttf-dejavu-nerd 3.1.1-1
ttf-envycoder-nerd 3.1.1-1
ttf-fantasque-nerd 3.1.1-1
ttf-firacode-nerd 3.1.1-1
ttf-go-nerd 3.1.1-1
ttf-hack 3.003-6
ttf-hack-nerd 3.1.1-1
ttf-heavydata-nerd 3.1.1-1
ttf-iawriter-nerd 3.1.1-1
ttf-ibmplex-mono-nerd 3.1.1-1
ttf-inconsolata-go-nerd 3.1.1-1
ttf-inconsolata-lgc-nerd 3.1.1-1
ttf-inconsolata-nerd 3.1.1-1
ttf-intone-nerd 3.1.1-1
ttf-iosevka-nerd 3.1.1-1
ttf-iosevkaterm-nerd 3.1.1-1
ttf-jetbrains-mono-nerd 3.1.1-1
ttf-lekton-nerd 3.1.1-1
ttf-liberation-mono-nerd 3.1.1-1
ttf-lilex-nerd 3.1.1-1
ttf-martian-mono-nerd 3.1.1-1
ttf-meslo-nerd 3.1.1-1
ttf-monofur-nerd 3.1.1-1
ttf-monoid-nerd 3.1.1-1
ttf-mononoki-nerd 3.1.1-1
ttf-mplus-nerd 3.1.1-1
ttf-ms-win11-auto 10.0.22631.2428-1
ttf-ms-win11-auto-japanese 10.0.22631.2428-1
ttf-ms-win11-auto-korean 10.0.22631.2428-1
ttf-ms-win11-auto-other 10.0.22631.2428-1
ttf-ms-win11-auto-sea 10.0.22631.2428-1
ttf-ms-win11-auto-thai 10.0.22631.2428-1
ttf-ms-win11-auto-zh_cn 10.0.22631.2428-1
ttf-ms-win11-auto-zh_tw 10.0.22631.2428-1
ttf-nerd-fonts-symbols 3.1.1-1
ttf-nerd-fonts-symbols-common 3.1.1-1
ttf-nerd-fonts-symbols-mono 3.1.1-1
ttf-noto-nerd 3.1.1-1
ttf-profont-nerd 3.1.1-1
ttf-proggyclean-nerd 3.1.1-1
ttf-roboto-mono-nerd 3.1.1-1
ttf-sharetech-mono-nerd 3.1.1-1
ttf-sourcecodepro-nerd 3.1.1-1
ttf-space-mono-nerd 3.1.1-1
ttf-terminus-nerd 3.1.1-1
ttf-tinos-nerd 3.1.1-1
ttf-ubuntu-mono-nerd 3.1.1-1
ttf-ubuntu-nerd 3.1.1-1
ttf-victor-mono-nerd 3.1.1-1
tutanota-desktop-bin 218.240219.0-1
tutanota-desktop-bin-debug 218.240219.0-1
twolame 0.4.0-3
tzdata 2024a-1
udisks2 2.10.1-4
ugrep 5.0.0-1
unibilium 2.1.1-1
unzip 6.0-20
update-grub 0.0.1-8
upower 1.90.2-1
usb_modeswitch 2.6.1-3
usbmuxd 1.1.1-3
usbutils 017-1
util-linux 2.39.3-2
util-linux-libs 2.39.3-2
v4l-utils 1.26.1-1
v4l2loopback-dkms-git 0.12.7.r289.g76434ab-1
vamp-plugin-sdk 2.10.0-2
vapoursynth R65-1
vdpauinfo 1.5-1
ventoy-bin 1.0.97-1
vi 1:070224-6
vid.stab 1.1.1-1
vim 9.1.0080-1
vim-runtime 9.1.0080-1
vim-spell-en 20220628-1
vkd3d 1.10-1
vlc 3.0.20-7
vmaf 3.0.0-1
volume_key 0.3.12-8
vte-common 0.74.2-1
vte3 0.74.2-1
vulkan-headers 1:1.3.276-1
vulkan-icd-loader 1.3.276-1
vulkan-tools 1.3.269-1
wavpack 5.6.0-1
wayland 1.22.0-1
wayland-utils 1.2.0-1
webkit2gtk 2.42.5-2
webkit2gtk-4.1 2.42.5-2
webrtc-audio-processing 0.3.1-4
webrtc-audio-processing-1 1.3-2
wget 1.21.4-1
which 2.21-6
whois 5.5.21-1
wildmidi 0.4.5-2
wine 9.3-1
wine-gecko 2.47.4-1
wine-installer 5.0.3-2.4
wine-meta 1-5
wine-mono 9.0.0-1
wine-nine 0.9-1
wineasio 1.2.0-3
winetricks 20240105-1
wireless-regdb 2024.01.23-1
wmctrl 1.07-6
woff2 1.0.2-4
wpa_supplicant 2:2.10-8
wpebackend-fdo 1.14.2-1
wxwidgets-common 3.2.4-3
wxwidgets-gtk3 3.2.4-3
x264 3:0.164.r3108.31e19f9-1
x265 3.5-3
xapian-core 1:1.4.24-1
xapp 2.8.2-1
xcb-imdkit 1.0.6-1
xcb-proto 1.16.0-1
xcb-util 0.4.1-1
xcb-util-cursor 0.1.5-1
xcb-util-image 0.4.1-2
xcb-util-keysyms 0.4.1-4
xcb-util-renderutil 0.3.10-1
xcb-util-wm 0.4.2-1
xdg-dbus-proxy 0.1.5-1
xdg-desktop-portal 1.18.2-1
xdg-desktop-portal-kde 5.27.10-1
xdg-user-dirs 0.18-1
xdg-utils 1.2.1-1
xf86-input-evdev 2.10.6-3
xf86-input-libinput 1.4.0-1
xf86-input-wacom 1.2.1-1
xfsprogs 6.6.0-1
xinput-gui 0.3.1-1
xkeyboard-config 2.41-1
xmlsec 1.3.3-2
xorg-fonts-encodings 1.1.0-1
xorg-server 21.1.11-1
xorg-server-common 21.1.11-1
xorg-setxkbmap 1.3.4-1
xorg-xauth 1.1.3-1
xorg-xdpyinfo 1.3.4-1
xorg-xhost 1.0.9-1
xorg-xinit 1.4.2-1
xorg-xinput 1.6.4-1
xorg-xkbcomp 1.4.7-1
xorg-xmessage 1.0.7-1
xorg-xmodmap 1.0.11-1
xorg-xprop 1.2.7-1
xorg-xrandr 1.5.2-1
xorg-xrdb 1.2.2-1
xorg-xset 1.2.5-1
xorg-xsetroot 1.1.3-1
xorg-xwayland 23.2.4-2
xorgproto 2023.2-1
xsel 1.2.1-1
xvidcore 1.3.7-2
xxhash 0.8.2-1
xz 5.6.0-1
yad 13.0-2
yay 12.3.1-1
zbar 0.23.90-3
zenity 4.0.1-1
zeromq 4.3.5-2
zimg 3.0.5-1
zix 0.4.2-2
zlib 1:1.3.1-1
zoom 5.17.10-1
zoxide 0.9.4-1
zram-generator 1.1.2-1
zsh 5.9-4
zstd 1.5.5-1
zvbi 0.2.42-1
zxing-cpp 2.2.1-1
zziplib 0.13.73-1
